id,legacy_id,priority,category,title,layer,doc_type,issuer,rule_no,publish_date,effective_date,current_status,record_role,ingest_status,is_core,source_type,product_tags,business_line_tags,market_tags,business_tags,catalog_paths,key_obligations,source_url,local_path,text_path,file_type,downloaded_count,notes,errors
TB292,TB292,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,个人养老金基金行业平台（FIRM）规则,平台,平台,,,,,待核验,规则组索引,待拆分入库,否,官方入口,养老金社保年金,,跨境,平台; D; 养老金社保年金; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,个人养老金基金行业平台（FIRM）规则,https://www.chinaclear.cn/; https://www.amac.org.cn/; https://www.mohrss.gov.cn/; https://www.ssf.gov.cn/; https://www.csrc.gov.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB293,TB293,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,公募基金行业机构投资者直销服务平台（FISP）规则,平台,平台,,,,,待核验,规则组索引,待拆分入库,否,官方入口,公募基金,,跨境,平台; D; 公募基金; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,公募基金行业机构投资者直销服务平台（FISP）规则,https://www.amac.org.cn/; https://www.csrc.gov.cn/; https://www.chinaclear.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB294,TB294,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,业务表格、业务通知、操作手册、接口规范、测试资料、收费标准、银行账户信息表,资料,资料,,,,,待核验,混合资料,待拆分核验,否,官方入口,,账户保管,跨境,资料; D; 账户保管; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,,https://www.chinaclear.cn/; https://www.safe.gov.cn/; https://www.nfra.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.bse.cn/; https://www.csindex.com.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：同时包含规则和辅助资料; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB295,TB295,P0,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,内地与香港股票市场交易互联互通机制登记、存管、结算业务实施细则,互联互通,互联互通,,,,,待核验,规则组索引,待拆分入库,是,官方入口,,,跨境,互联互通; D; 跨境,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,,https://www.sse.com.cn/; https://www.szse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB296,TB296,P1,D_市场基础设施与跨境规则/D-02中国证券登记结算规则库,沪港通、深港通、B股、H股、跨境ETF、跨境结算、境外投资者账户规则,跨境,跨境,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,账户保管,跨境,跨境; D; 账户保管,D_市场基础设施与跨境规则 > D-02 中国证券登记结算规则库,沪港通、深港通、B股、H股、跨境ETF、跨境结算、境外投资者账户规则,https://www.sse.com.cn/; https://www.szse.cn/; https://www.chinaclear.cn/; https://www.hkex.com.hk/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB297,TB297,P0,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,银行间债券市场做市商、债券借贷、债券远期、买断式回购、质押式回购规则,人民银行,人民银行,中国人民银行,,,,待核验,规则组索引,待拆分入库,是,官方入口,,清算交收,银行间; 跨境,人民银行; D; 清算交收; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,银行间债券市场做市商、债券借贷、债券远期、买断式回购、质押式回购规则,https://www.chinabond.com.cn/; https://www.chinamoney.com.cn/; https://www.shclearing.com.cn/; https://www.safe.gov.cn/; https://www.nfra.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB298,TB298,P1,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,债券市场统一执法、市场准入、境外机构投资者入市、债券通、柜台债券规则,人民银行,人民银行,中国人民银行,,,,待核验,规则组索引,待拆分入库,否,官方入口,,准入; 清算交收,银行间; 跨境; 债券通,人民银行; D; 准入; 清算交收; 银行间; 跨境; 债券通,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,债券市场统一执法、市场准入、境外机构投资者入市、债券通、柜台债券规则,https://www.chinabond.com.cn/; https://www.shclearing.com.cn/; https://www.safe.gov.cn/; https://www.nfra.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB299,TB299,P1,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,债务融资工具注册发行、信息披露、持有人会议、违约处置、资产支持票据规则,交易商协会,交易商协会,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,清算交收; 披露报送,银行间; 跨境,交易商协会; D; 清算交收; 披露报送; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,债务融资工具注册发行、信息披露、持有人会议、违约处置、资产支持票据规则,https://www.nafmii.org.cn/; https://www.csrc.gov.cn/; https://www.sse.com.cn/; https://www.szse.cn/; https://www.amac.org.cn/; https://www.nfra.gov.cn/; https://www.safe.gov.cn/; https://www.chinabond.com.cn/; https://www.shclearing.com.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB300,TB300,P0,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,债券登记托管结算业务规则,中央结算,中央结算,,,,,待核验,正式规则,待核验原文,是,官方入口,,清算交收,银行间; 跨境,中央结算; D; 清算交收; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,债券登记托管结算业务规则,https://www.chinabond.com.cn/; https://www.chinamoney.com.cn/; https://www.shclearing.com.cn/; https://www.safe.gov.cn/,,,,0,组合型P0目录已入官方入口；正式适用应回到具体规则正文核验; 官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：单项具约束力规则; 正式规则不得以辅助资料状态结案；需补入官方原文并核验现行性,
TB301,TB301,P0,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,债券账户、托管、结算、转托管、DVP、非交易过户、质押、冻结规则,中央结算,中央结算,,,,,待核验,规则组索引,待拆分入库,是,官方入口,,账户保管; 清算交收,银行间; 跨境,中央结算; D; 账户保管; 清算交收; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,债券账户、托管、结算、转托管、DVP、非交易过户、质押、冻结规则,https://www.chinabond.com.cn/; https://www.shclearing.com.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB302,TB302,P1,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,债券估值、担保品管理、柜台债券、跨市场转托管、债券信息披露服务规则,中央结算,中央结算,,,,,待核验,规则组索引,待拆分入库,否,官方入口,,核算估值; 清算交收; 披露报送,银行间; 跨境,中央结算; D; 核算估值; 清算交收; 披露报送; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,债券估值、担保品管理、柜台债券、跨市场转托管、债券信息披露服务规则,https://www.chinabond.com.cn/; https://www.shclearing.com.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB303,TB303,P0,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,债券登记托管、清算结算业务规则,上海清算所,上海清算所,,,,,待核验,规则组索引,待拆分入库,是,官方入口,,清算交收,银行间; 跨境,上海清算所; D; 清算交收; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,债券登记托管、清算结算业务规则,https://www.shclearing.com.cn/; https://www.chinabond.com.cn/; https://www.chinamoney.com.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB304,TB304,P0,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,中央对手清算、外汇清算、利率互换、债券净额清算、担保品管理规则,上海清算所,上海清算所,,,,,待核验,规则组索引,待拆分入库,是,官方入口,,清算交收,银行间; 跨境; 外汇,上海清算所; D; 清算交收; 银行间; 跨境; 外汇,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,中央对手清算、外汇清算、利率互换、债券净额清算、担保品管理规则,https://www.shclearing.com.cn/; https://www.chinabond.com.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB305,TB305,P1,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,信用风险缓释工具、标准债券远期、衍生品清算、违约处置规则,上海清算所,上海清算所,,,,,待核验,规则组索引,待拆分入库,否,官方入口,衍生品,清算交收,银行间; 跨境; 衍生品,上海清算所; D; 衍生品; 清算交收; 银行间; 跨境,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,信用风险缓释工具、标准债券远期、衍生品清算、违约处置规则,https://www.shclearing.com.cn/; https://www.chinabond.com.cn/; https://www.safe.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
TB306,TB306,P0,D_市场基础设施与跨境规则/D-03银行间市场、中央结算与上海清算所,银行间本币交易、外汇交易、债券交易、回购、同业存单、利率互换、衍生品交易规则,外汇交易中心,外汇交易中心,,,,,待核验,规则组索引,待拆分入库,是,官方入口,衍生品,清算交收,银行间; 跨境; 外汇; 衍生品,外汇交易中心; D; 衍生品; 清算交收; 银行间; 跨境; 外汇,D_市场基础设施与跨境规则 > D-03 银行间市场、中央结算与上海清算所,银行间本币交易、外汇交易、债券交易、回购、同业存单、利率互换、衍生品交易规则,https://www.chinamoney.com.cn/; https://www.chinabond.com.cn/; https://www.shclearing.com.cn/; https://www.safe.gov.cn/; https://www.nfra.gov.cn/,,,,0,官方入口仅记入台账；不作为本地正式原文; 尚无本地正式原文，待月度巡检; 分类口径：命中误分类修正清单：规则集合需拆分为具体规则; 规则集合不得以辅助资料状态结案；需拆分具体规则后逐条入库,
